filename,mean,std,var,median,iqr,mad,skew,kurtosis,entropy,min,max,range,hist_mean,hist_std,hist_entropy,hist_skew,hist_kurtosis,hist_max_bin,contrast_0,contrast_45,contrast_90,contrast_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,correlation_0,correlation_45,correlation_90,correlation_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
10013.png,56.979713439941406,80.8097916580098,6530.22242781095,0.0,123.0,0.0,1.1125992382957497,0.05910912634837606,1.904169754639194,0,255,255,16384.0,38891.29002745987,1.3946279888338793,3.3357869906917896,9.762887076318487,163357,1605.0413860073688,1157.785598320775,745.3877668775675,1228.5292890224375,0.6862835369866147,0.6983930119536534,0.7051333538563916,0.6954267929557957,0.8774945852476427,0.9117325019397354,0.943084973575956,0.9063385676912361,0.3663876554607291,0.3717257531950509,0.37738828887832593,0.37035629739361586,0.605279235191559,0.6096629988594419,0.614314137939215,0.608535229163592
10014.png,43.032447814941406,80.81330747264711,6530.790664668602,0.0,84.0,0.0,1.773086758397281,1.8170495282295533,1.4280329204554563,0,255,255,16384.0,45858.53707462767,1.0556764739416602,3.472788947100578,10.399838000189071,191832,1257.3914540460153,1122.6412027165034,1043.3600880957576,1147.4392873382892,0.8194571975017789,0.8239570800256816,0.823142315146458,0.8233602875500345,0.904025104485235,0.91454960936463,0.9204835404420825,0.9126614381967754,0.5197542541432416,0.5203752551831062,0.5212099704835174,0.5198462913099894,0.7209298550929146,0.7213485851561323,0.721940287405827,0.7209812690053737
10015.png,44.34362030029297,78.80203270421877,6209.760358316766,0.0,107.0,0.0,1.5934583545546839,1.300858426762856,1.4208813859531793,0,255,255,16384.0,45292.622251035544,1.0903138738787037,3.4823732320535217,10.453609635398218,189840,582.7305393782937,507.4294013925963,502.5879200064258,546.5430747793984,0.8086162339679247,0.8128325422238577,0.8121814456487106,0.8115987580592137,0.9532307543962023,0.9593654622413036,0.9597081946972709,0.9562328050511703,0.5209368398662589,0.5208810220596204,0.5215147974415217,0.520422894992086,0.7217576566355665,0.7217164959836434,0.722158161952943,0.7213984878002435
10016.png,46.03428649902344,76.76435210475269,5892.76575406245,0.0,85.0,0.0,1.698023702757146,1.8470317380349677,1.9204119214695934,0,255,255,16384.0,40576.7289018595,1.3816432271148065,3.451299359869844,10.310585518671914,171360,1149.4015323918009,953.0696391665857,882.9166311765757,1002.2949061233498,0.7185316187213523,0.7265099132346055,0.7265439787052363,0.7253960154377429,0.9028680942918733,0.9196138412336324,0.925390451134605,0.9154598772749326,0.4014630801046645,0.40400757392377734,0.4066391788722972,0.4031768005692742,0.6335953606205504,0.6355775572102816,0.6376694459306143,0.6349244478142485
10018.png,46.3505859375,87.5672773355402,7668.028059959412,0.0,39.0,0.0,1.6346458611999397,1.0596785472415524,1.404031374362362,0,255,255,16384.0,46615.60149912259,1.0757871546462774,3.4841282816066053,10.430764058744133,194836,1404.106395560311,1189.094554018681,1095.0226330145226,1147.863345138801,0.83101896638997,0.8367645283031627,0.8379906907511195,0.836749303159975,0.9088616338793324,0.9229804340133695,0.9289247474794808,0.925652576384452,0.5257170998375793,0.5287689423201082,0.5309245676714286,0.5289561338263834,0.7250436837766698,0.7271246358104421,0.7286313454598586,0.7272529417275839
10019.png,27.568256378173828,76.14707385428387,5798.376856569763,0.0,0.0,0.0,2.5413882689405223,4.642034739768888,0.6315406917810049,0,255,255,16384.0,55004.18350566619,0.5467800484389322,3.549926161430427,10.755695223948054,228220,851.44380935896,659.1358247624697,376.21020699465663,656.6190216365512,0.9451225579101689,0.9488971072003293,0.9529122176660918,0.9487967060428621,0.9269804588704863,0.9436175350873007,0.9677385955827681,0.9438329682724945,0.7416460101946072,0.74508313688698,0.749040460364537,0.7447922862292655,0.8611825250394408,0.863172025650854,0.8654689694060934,0.8630033988858966
10021.png,59.878841400146484,81.73714102964676,6680.9602237003655,0.0,107.0,0.0,1.1908047702386644,0.3342604272012131,2.2671540144339795,0,255,255,16384.0,35772.13456204424,1.5610667059672638,3.2638232438522183,9.421269699458172,150645,1869.3486600367978,1607.081549579495,1462.8096368005351,1648.0646364619395,0.6510675730332722,0.6597992385274439,0.6603612411673038,0.6588048528973681,0.8603775726414019,0.880186391027772,0.8908460337795349,0.877130428054115,0.3062777975084161,0.30843027359419783,0.3099788652675615,0.3079795236904321,0.5533884606258376,0.5552914033161079,0.5567274853378175,0.5548829461823235
10022.png,44.4015998840332,89.53404282653308,8016.3448248634595,0.0,0.0,0.0,1.70744346867676,1.1769431701351234,1.0424737251617024,0,255,255,16384.0,49142.21249725128,0.8799689623482334,3.4671361967228145,10.33948001187097,204186,480.94787327945625,424.96348244353925,401.7590604578633,410.7587744654986,0.9055849915027018,0.9070581423490051,0.9071352187400171,0.9070876452671808,0.970146857426961,0.9736826363844746,0.9750623823185492,0.9745624644107599,0.6147533284357759,0.6146973387109603,0.6153866966563347,0.6148678775144374,0.7840607373436947,0.7840233178573425,0.7844647326641206,0.7841321908567056
10023.png,76.95024871826172,89.92324126808978,8086.1893201590865,0.0,145.0,0.0,0.6593869464905178,-0.952723458414134,2.360740604137777,0,255,255,16384.0,32644.193932459108,1.7160320298352345,3.1747264231242736,9.003439009678083,137848,1810.1995037616625,1437.5622666070594,1080.360946716334,1463.5218736496038,0.6088852056713553,0.6190703573370174,0.6226160419303971,0.6169845549402933,0.8878409108844095,0.9110875364655205,0.9332962756012955,0.909481903926512,0.2567593702707174,0.2596101026333977,0.26261308866760763,0.2590313451322366,0.5066772491242854,0.5094452443222733,0.5124328462043496,0.5088726413052401
10025.png,43.54314422607422,75.30473390263104,5670.802948146069,0.0,96.0,0.0,1.6398148860037522,1.6291381761183397,1.76844617690498,0,255,255,16384.0,43465.85407104064,1.2495106649888335,3.497489568899359,10.52497139218785,183066,1376.0636082189176,1000.8825531655826,1019.2234250441949,1171.981882583219,0.7384419676120669,0.7489274897468863,0.7491709998204242,0.745371610407059,0.8791827034881697,0.9122957192152237,0.9105150139987735,0.8973034756038544,0.45221122413775716,0.4580400727770659,0.45947906948964046,0.45516043929079136,0.6724440520518987,0.6767448853439042,0.6778316556566581,0.6746056111909636
10026.png,84.14107131958008,105.27734795398223,11083.319992223847,0.0,184.0,0.0,0.6804279022178027,-1.2716467173948696,2.123239581099419,0,255,255,16384.0,35223.835481105685,1.6289685220910963,3.0940590768500673,8.29967732356925,145330,1792.979624001633,1540.6607255218976,1464.7634046797828,1453.140160963346,0.7014159880903946,0.7092890485796902,0.7107786053433881,0.7117997477742001,0.9192759883676889,0.9307191551784038,0.9340762126638523,0.9346547009678757,0.29581336700446753,0.30038097649584317,0.3028691900916332,0.3014481924762233,0.5438193797239861,0.5479427132718453,0.5502884317378595,0.5489219680214897
10027.png,35.97819137573242,67.93484916730615,4615.143731384638,0.0,64.0,0.0,1.9312458055424058,2.946247785468948,1.6163400686454639,0,255,255,16384.0,45453.827987860386,1.1774486352170435,3.5486930211687557,10.765812264383683,191466,1329.9186875616658,1185.4451623720588,1190.436100098516,1184.0349060438155,0.755213475016201,0.7601406559302131,0.7613919862130696,0.7601349022071774,0.856565223233935,0.8724104362997234,0.8716145968039228,0.8725611821849903,0.5031638540098765,0.5056973815097857,0.5072985061247705,0.5054617245133904,0.7093276568509542,0.7110935617684104,0.7122363207072383,0.7109273310227024
10030.png,32.359771728515625,75.02815733265436,5629.224392733537,0.0,0.0,0.0,2.330742796464674,4.001299361509325,1.1327390447903518,0,255,255,16384.0,49854.91470381832,0.8796672438189685,3.5393316997841215,10.710885003990008,208229,1223.2172167367528,947.9827155666422,558.803618729819,908.5906864404539,0.8590614005495961,0.8643962478302711,0.8711297527455298,0.8651750435901294,0.8919082331455078,0.9164282634496826,0.9506216413238008,0.9199009190239352,0.6070152911591614,0.6109375053291055,0.6174171950427048,0.6115606841860838,0.7791027727030175,0.7816070597534424,0.7857554595661923,0.7820069583950255
10032.png,59.760948181152344,99.16340263873794,9833.380422892456,0.0,132.0,0.0,1.216767935269273,-0.30569739048508193,1.4074098153194214,0,255,255,16384.0,44542.88020828918,1.1360303483049217,3.357025775193151,9.759388657217132,184701,2007.225326759597,1729.9896261970637,1493.4029402213137,1630.507663486943,0.8237310269111484,0.8294874946208551,0.8326394616406886,0.8316301522752534,0.8983482385979787,0.912531093022069,0.9243487120243289,0.9175615676813037,0.47596712725609064,0.47928315714684167,0.48247392073514,0.48071151327225586,0.689869708678868,0.692234870836176,0.6945801962052592,0.6932714914258598
10034.png,88.55347442626953,98.37117026789599,9676.887139875384,42.0,158.0,42.0,0.547471417054177,-1.2272841389385447,2.450316990092778,0,255,255,16384.0,30536.5524740433,1.8219137806507606,3.030310101708927,8.170654970324074,127897,1857.3227181956318,1576.8541422769133,1477.9072813672562,1544.3167327285537,0.6168119926517247,0.624127953010109,0.6254844109192481,0.6259988789560752,0.9041097618076717,0.9186340095176581,0.9237155782309038,0.920312937208077,0.22628610407796493,0.22876543097126337,0.23058019688128492,0.22935378052085398,0.47562618937257256,0.4781539295364127,0.4801363979753122,0.4787765327017985
10035.png,69.65168380737305,88.56829743069241,7844.343309771597,0.0,126.0,0.0,0.9420549145125388,-0.3992185157277883,2.219219661658251,0,255,255,16384.0,33932.11476794513,1.644201017193112,3.199264346650227,9.10944389002498,142921,1668.0106764042646,1354.2938208150156,1000.7313409870925,1370.6237989474491,0.6468752785174479,0.6542474846708473,0.6607952149567569,0.6546024246707228,0.893931332290382,0.9139629952894731,0.9363520948953302,0.9129257826184994,0.2799038385712787,0.2826172837051586,0.28771511475557493,0.2823424473534548,0.5290238896688374,0.5315437141153857,0.5363702440010923,0.5312807733271535
10037.png,41.34747314453125,74.015440267372,5478.285397972912,0.0,82.0,0.0,1.8041211747763177,2.2629136749045244,1.7194082939459332,0,255,255,16384.0,43556.11503853391,1.2508212588017764,3.511867578939937,10.594810867516642,183628,1849.7892707437957,1457.7653075677645,1329.7561524710372,1451.8975117465325,0.7329004250765241,0.7422585338351921,0.744148456282554,0.7413060592396942,0.8318999489249892,0.8677875602089699,0.879160265671841,0.8683181458763752,0.45279103427313855,0.45847011899140705,0.4607853530678836,0.4574393725353159,0.6728699734315698,0.677053949895429,0.678793440722744,0.6762894315810151
10040.png,34.34880065917969,77.6042906691585,6022.425930263242,0.0,0.0,0.0,2.119989822590059,3.0234412220415345,0.9826109701604921,0,255,255,16384.0,51048.062104501085,0.7844758037166417,3.5380633226102054,10.705268879357074,212800,422.4725033213227,368.30698002306207,349.2469126928723,370.6821369394427,0.8980110095670906,0.9002646112949638,0.8991979671108664,0.8991448354278249,0.965104960359355,0.9696525979232214,0.9711531677434363,0.9694564310797196,0.6555123012195437,0.6545213676281351,0.654223720302621,0.6543460935062835,0.809635636369221,0.8090212135928763,0.8088393385332157,0.8089128189354838
10041.png,36.33518600463867,73.22078216406219,5361.282940717047,0.0,0.0,0.0,2.047936944036171,3.1283963668067694,1.3483541297656152,0,255,255,16384.0,47219.36813427304,1.009239912664273,3.521130304356024,10.634916691606966,197830,1264.6947468117787,1099.8483402687418,941.0588589611101,1088.468455586696,0.8123051017955533,0.8153157572601599,0.8181684476640839,0.8163089552946715,0.8826138792366632,0.8981356084330309,0.9126533309569473,0.8991907548354355,0.5513885883535864,0.5523774511812739,0.5545527484781805,0.5525413080930455,0.7425473318912083,0.7432033385994642,0.7446771203102097,0.7433138924129842
10042.png,30.68163299560547,75.74492076114822,5737.293021112622,0.0,0.0,0.0,2.358205553460338,4.001553598872952,0.878640368425716,0,255,255,16384.0,52506.10571876379,0.7193000496896282,3.550361351568172,10.761093552553865,218618,816.8219194095069,784.2977336866734,846.6866924870741,789.7934878017146,0.9121855171422624,0.9134028096489857,0.9123870017933039,0.9132734240153283,0.9291926578636488,0.9321795739990776,0.9266036668029475,0.9317039394221975,0.6886736505776052,0.6886017904915905,0.6882391389730894,0.6884282451777542,0.8298606145755705,0.8298133144455825,0.8295985360843342,0.829708619857738
10043.png,24.386966705322266,69.84438713067671,4878.2384136598375,0.0,0.0,0.0,2.8094498372668237,6.269518638220294,0.7585492873531119,0,255,255,16384.0,54549.960326520864,0.6175909177471557,3.5718232877792175,10.8638527762529,226884,1107.4589161501835,845.6588066481789,463.81654911844754,760.0901847139152,0.91832718794119,0.9229751311929438,0.9296824104680811,0.9244177400851653,0.8871182174022149,0.914026271307435,0.9527260013197719,0.9227274853780303,0.7249506481319851,0.7290469719043292,0.7353029982644589,0.7300076278400779,0.8514335356696475,0.8538296234456689,0.8574954459594393,0.8543933254779433
10044.png,40.339874267578125,72.34491876930349,5233.787271737121,0.0,80.0,0.0,1.8104007903598143,2.3606285059596672,1.7135601644760765,0,255,255,16384.0,43780.94544576442,1.2445600554655005,3.5230606910315814,10.648189149272339,184657,1155.3050467861158,965.8710044194704,868.5754020291557,935.229035305682,0.7450181064807694,0.7501553788716794,0.7529396775824759,0.7507804738536881,0.8901066114595725,0.9083101415627116,0.9173836796175013,0.9112161966844222,0.469650962004905,0.47143803652337984,0.47519047188490116,0.4728027121237602,0.6853008323198636,0.6865892851974462,0.6893340389916053,0.6875866000003211
10048.png,48.479957580566406,81.43495195777064,6631.6514003644115,0.0,98.0,0.0,1.5142736247878716,1.0174836443115476,1.7816792126303587,0,255,255,16384.0,42610.32454992569,1.2979875236532856,3.4918420295239945,10.49606501778737,179697,1767.724524783386,1592.011423763611,1340.2704621305616,1269.5307288404547,0.7388212797784544,0.7434038331929541,0.7475646877359243,0.7489195401791839,0.8672626308671775,0.8806802487825719,0.8993627234432299,0.904853046656083,0.4390126327665816,0.44121894288938074,0.4451216077402527,0.4450442057227564,0.662557075063864,0.6641923203486497,0.6671563728336652,0.66707617955785
10051.png,57.618072509765625,89.1233390539844,7942.969564131461,0.0,113.0,0.0,1.2585642761229134,0.08862479361201103,1.9897638352609603,0,255,255,16384.0,39827.72828539182,1.4731941462730658,3.4627401676383327,10.331827572585516,168565,1572.2285998450413,1322.4393133846727,1315.910338578715,1372.9810433651444,0.716094890851234,0.722457632198775,0.7197299582064135,0.7215370356442645,0.9013945959186983,0.9172020247621395,0.9174711551000776,0.9140373103161058,0.3764610151169381,0.3795869784261355,0.3781772434831438,0.37888816571875267,0.6135167007006097,0.6160128341165781,0.6149156964062837,0.6154402719366691
10054.png,44.52888488769531,84.77603783077411,7186.976590284845,0.0,73.0,0.0,1.7581262418657237,1.5915709729109642,1.3419433608818438,0,255,255,16384.0,46210.98906374976,1.0129680079954304,3.446593684808423,10.261766353762544,192721,591.1705359494829,513.9649351788988,431.64221545067653,484.52306373444554,0.8469976456544431,0.8503691500369293,0.8513971773742357,0.8518165129426981,0.9590607688446088,0.9644858628711828,0.9701100812450733,0.9665207432752068,0.5323924000509725,0.5335997225262691,0.5362640563506389,0.5344710598115898,0.7296473403854996,0.7304669767348161,0.7322970538512593,0.7310654724608433
10055.png,51.78218078613281,85.41645681142938,7295.971094218781,0.0,106.0,0.0,1.4524500550143706,0.7589122044440662,1.584675830909086,0,255,255,16384.0,42675.82059550818,1.1857927795015875,3.3986359986815264,10.047911714442344,178562,558.6632167419616,519.9487983117416,535.5112793172146,522.5767874340257,0.7965824990845644,0.8010621669597696,0.7973353157666692,0.7991075123518644,0.9618682502313624,0.9645776005151788,0.9634487101130724,0.9643983072812615,0.4617681700703334,0.4607206689513214,0.4605342647455856,0.4608395773813429,0.6795318294756493,0.6787541338394828,0.6786226223123238,0.6788423563685259
10056.png,33.93339157104492,65.68669927746646,4314.742461968313,0.0,54.0,0.0,2.038035500507956,3.5545607327557187,1.5341240479834546,0,255,255,16384.0,46306.7379775881,1.0864352304998621,3.529154801358768,10.67303905773937,194448,728.5980491778305,587.6766363202009,651.8658660321704,671.8452793266614,0.7805476800144878,0.7847179766463587,0.7850084485725034,0.7839240208945647,0.9159611598729306,0.9323618582622991,0.9248111373182857,0.9226727182726616,0.5320150517162712,0.533525409277677,0.5340839357345447,0.5326130336645569,0.7293889460287585,0.7304174666336808,0.7308059646679393,0.7297913613819239
10057.png,43.67176055908203,89.23868265302747,7963.542481647746,0.0,0.0,0.0,1.7418165936525434,1.275867815009927,1.1235581269161954,0,255,255,16384.0,49179.38154221747,0.905038688164225,3.4747378792084027,10.375661625720479,204457,1556.718697500013,1324.3495167828175,1029.4639381204431,1254.9012924597066,0.8712210703301585,0.8746270577884031,0.8775909774975807,0.8761187035401248,0.9027278724129163,0.917430878465692,0.9356751851630948,0.9217613972281905,0.5842037097354277,0.586105942322576,0.589145006459466,0.5873153664547502,0.7643152094921403,0.7655390174361013,0.7675451874103878,0.7663302633441965
10058.png,53.87714385986328,77.07488798504293,5940.538357906917,0.0,108.0,0.0,1.2820497183662385,0.7006809080319445,2.1016687176854267,0,255,255,16384.0,37682.85975745472,1.4846940859774214,3.35991981648452,9.886316186819105,159134,850.4528245218311,779.798292663581,805.6789856582132,800.3248751599403,0.6797150771054588,0.6851653802220058,0.6825560400387355,0.6847021347088416,0.9286514146481407,0.9346776539281558,0.9324080091986376,0.9329579462919808,0.3505874490440369,0.35066072738035164,0.3514468137578574,0.3504615069164801,0.5920914519787096,0.592131088604182,0.5928151145622104,0.5919643408893666
10061.png,56.86998748779297,96.32627998635348,9278.752216009365,0.0,121.0,0.0,1.263338755830369,-0.16777762157359355,1.4802767336042222,0,255,255,16384.0,45017.6169738026,1.152261294153285,3.435550119924427,10.177125587478345,187892,1815.7124771907595,1703.9877445988157,1788.035405835324,1695.4594120060417,0.8147083851737601,0.8183328014293334,0.8156879316355511,0.8182877749604877,0.9025597542575219,0.9087286143372002,0.9040462641756721,0.9091848112263808,0.4914534997011726,0.49308622830398846,0.49266017156252045,0.49301322743761444,0.7010111406500327,0.7021428256023011,0.7018708441627091,0.7020897278715724
10065.png,54.12464904785156,78.74416019567418,6200.642764921999,0.0,106.0,0.0,1.3299989652936033,0.7883666903118347,2.116555079379118,0,255,255,16384.0,38389.56004241257,1.3943792372240207,3.261096170759782,9.385395869920881,160367,829.1419489177671,773.4667643234055,636.4323311602254,713.7821464112434,0.7041728032450415,0.7102213122238918,0.7100774841419787,0.7101525976762177,0.933364972528755,0.9379358555995188,0.9488522419294781,0.9427257914700179,0.35693240843146273,0.35743315190123365,0.35981937029964817,0.35743451394645315,0.5974253400871828,0.5978260963364247,0.5998397088586659,0.5978279329632024
10066.png,54.70250701904297,80.44668092092354,6471.668471192883,0.0,123.0,0.0,1.178465916127127,0.1765775273995076,1.8879521618832973,0,255,255,16384.0,39794.41155646104,1.392742275102897,3.4039211779624874,10.08720355663677,167725,1417.2764029616008,1247.0988554041135,964.6246703031687,1083.394001666568,0.7010468465597807,0.7081412257256225,0.7112174204082141,0.7098094666005775,0.8908389213785668,0.9040736689856154,0.9256937150722596,0.9166660700045632,0.3877379009441966,0.38927420009936364,0.39266371291885954,0.3898175052701362,0.6226699926227178,0.623881668699492,0.6266167178567416,0.6243163636936067
10069.png,57.48117446899414,81.83373699066412,6696.760509857189,0.0,129.0,0.0,1.067754445325103,-0.116047114459231,1.8149734302745446,0,255,255,16384.0,39658.293922898396,1.3255376669189547,3.316662207764851,9.664630737390661,165963,1212.4693910284864,939.8128629038353,733.4637565866243,942.6620038933261,0.7065265102939126,0.7149467656011996,0.7198269652389492,0.714745079555112,0.909762530884025,0.9301353883615159,0.9453895356977201,0.9299237817771849,0.3851872634774245,0.38808307149246074,0.39132556901603666,0.3880860916307535,0.6206227088148206,0.6229434623496116,0.6255545425983059,0.6229458897452126
10070.png,41.29881286621094,74.0624635177217,5485.248502313858,0.0,84.0,0.0,1.7990463350602102,2.2572241736145946,1.5892302292501865,0,255,255,16384.0,43925.14173853057,1.205940452332656,3.499364585438532,10.536768861851616,184863,1127.7398063578898,1107.414223519427,1265.5762399048342,1126.3510364653232,0.7624708249814516,0.7651453674736892,0.7627708210234606,0.7640775255597602,0.8976468901951375,0.8996901590936938,0.8851389431964467,0.8979741852770501,0.4786276599708145,0.4787258375681758,0.47837406760152335,0.4784234136609644,0.6918208673754264,0.6918773957560624,0.69163561524104,0.6916585421122102
10071.png,61.804874420166016,79.75704676503643,6361.18650868021,0.0,126.0,0.0,0.9230264391430414,-0.27911581017686293,2.1153679332682613,0,255,255,16384.0,36102.670287320856,1.5197307890806548,3.243595301666885,9.323828355468052,151615,1446.187796485902,1238.7747819362378,1054.086102743721,1267.380891728927,0.6465296541525666,0.6580950800967987,0.655164091716571,0.6512629779268173,0.8862279024172031,0.90273377723423,0.9173231431888788,0.9004875177670777,0.3179856669781415,0.3192735373577768,0.32162005495691726,0.31868476494025416,0.5638858953578468,0.5650100376541939,0.5671058126184856,0.5644866679096481
10074.png,50.88890075683594,78.91521323109532,6227.610879309243,0.0,101.0,0.0,1.470643978005225,1.148338183610642,1.8486236665224007,0,255,255,16384.0,40194.246735384906,1.2879767996596112,3.3301774715971417,9.736998508381337,168203,911.220975788282,793.1085100796994,602.7306646480123,720.472842842255,0.7343159042178615,0.7395495200431693,0.7416042109340255,0.7424266745082885,0.9271106434732405,0.9366673441965806,0.9517884222349565,0.9424694639345259,0.39867298521511274,0.39940111736150014,0.4026402443001678,0.4007886875667688,0.6313939329328213,0.63195730240344,0.6345318970330722,0.6330570706809159
