filename,label,Disorder,hist_mean,hist_max_bin,hist_std,hist_kurtosis,std,median,var,ASM_0,ASM_45,ASM_135,ASM_90,hist_skew,entropy,energy_0,energy_45
10095.png,1,ischemic,142.375,886,268.04707492341714,2.0945357499250123,17.221939127546925,80.0,296.5951873129318,0.9788796595473844,0.9793389936992418,0.9787678477696286,0.9795428573395628,1.8758619150851497,3.6025236647581185,0.9893833546645148,0.9896153947912416
10101.png,1,ischemic,153.375,611,194.7125686107602,-0.0904432675676041,12.607055165868765,82.0,158.93783995525826,0.9777647423555372,0.9783125308227104,0.9788887364019068,0.9795719300118252,1.1472860942831855,3.4607947369419905,0.9888197540278184,0.9890966292961956
10105.png,1,ischemic,936.125,3733,1403.493181093161,-0.4356253210417837,12.44344223649068,107.0,154.83925469288013,0.8827418768736388,0.8832784158421519,0.8830948932211818,0.8843539863943702,1.1447998147771006,3.2713945028933784,0.9395429404900396,0.9398280006855164
10108.png,1,ischemic,153.625,451,149.33472260328475,-0.7023332026788744,9.19201048895715,105.0,84.49305682909826,0.9815421904617112,0.9820336441063884,0.9817003337632414,0.9821159484508676,0.7706991292868113,3.3823941979008447,0.9907280791516698,0.9909760658375324
10123.png,1,ischemic,294.4375,1316,426.49222864402816,0.3019820676515308,15.690382155684109,99.0,246.1880921914103,0.9605823253073352,0.9614822097026084,0.9609335430602318,0.9623272280580574,1.325289454587185,3.56156342859032,0.980092877551276,0.9805518082095972
10145.png,1,ischemic,338.25,1400,448.4544988067351,-0.2230631727914547,19.80217582243916,111.0,392.12616730279376,0.9544741899598076,0.9556082852776612,0.9549469006565098,0.9564459575020052,1.0771521429653317,3.788612193099973,0.976971787160227,0.977551968491459
10151.png,1,ischemic,575.0625,2833,862.2503601586665,0.7932968278071186,19.70145094354555,100.0,388.1471692809317,0.926570337077834,0.9272837537240514,0.9274948561483886,0.9282777730354752,1.4490151216580969,3.4307097928627828,0.962585021656107,0.9629553926063528
10153.png,1,ischemic,993.75,3639,1238.726336807287,-0.5835608954142759,24.405680541953213,111.0,595.6372427158736,0.8767824134189324,0.8777885886033729,0.8779928422561083,0.8798188342640002,0.9590689833814908,3.5621376597660235,0.9363662209222536,0.936903127852413
10158.png,1,ischemic,209.625,1180,368.4061744528721,1.7679249628324945,23.971784464559505,71.0,574.6464504152964,0.972898890024788,0.9732428428289076,0.9724213238204364,0.9727187886983414,1.811476384001133,3.6951414894637207,0.9863563425939862,0.9865306707617806
10160.png,1,ischemic,107.5,344,113.2734523178313,-0.5198869897751495,12.135259413167825,95.0,147.26452102487832,0.9848103557640574,0.985698803332568,0.9851331328614288,0.9859764058862058,0.8570672724183608,3.48429595230716,0.9923760733910624,0.9928236200150596
10164.png,1,ischemic,200.3125,652,208.79287546214312,-0.7522068732699112,17.37272035268956,100.0,301.811412452754,0.9740600127549016,0.973943013219426,0.9738870123366836,0.9738278252049084,0.7576723335675644,3.5523015460976395,0.9869447608066494,0.9868854445442352
10179.png,1,ischemic,133.5625,358,107.95020191620765,-0.9278275773897344,13.96718536909272,114.0,195.0822671345978,0.9850074371599667,0.9853078515017852,0.9854103737149472,0.9858722981150696,0.4205689870899292,3.7806325415242585,0.99247538515484,0.9926267064328984
10181.png,1,ischemic,255.0,811,289.69747151123016,-0.9238751168162832,15.87378671644982,108.0,251.9771047193387,0.9662222308018312,0.9662053975655884,0.9663696329086506,0.9664968075835164,0.8494608729934301,3.5375979561803854,0.9829659553566024,0.982957296892496
10187.png,1,ischemic,618.3125,2313,760.6112442264773,-0.4907237392228571,14.560231063232896,92.0,212.00032861473213,0.9220612195745596,0.9222178851527448,0.9230087967535482,0.9230175403385312,0.981301433593651,3.475675521461549,0.9602400232676938,0.9603214145881392
10188.png,1,ischemic,516.375,2072,612.3161841524361,0.5178753674635486,28.970434965517388,119.0,839.2861020912725,0.9352706389305752,0.9354694562034384,0.934963101844312,0.935042025973016,1.3063409009390432,3.646782222105984,0.967093835456316,0.9671965469903951
10202.png,1,ischemic,131.5625,483,155.30492939295263,-0.1335534150890831,15.864473794170344,99.0,251.6815287659176,0.9818622595674864,0.9823215410148676,0.9823012261920594,0.9826360178943384,1.153689655330991,3.792686424832808,0.9908895864023656,0.991121295557122
10206.png,1,ischemic,316.8125,1168,342.5901740326917,0.5599651448051843,15.23033572373005,111.0,231.96312625752776,0.9592808204661242,0.9599258376873636,0.958742974899334,0.9595729856380284,1.260520562416023,3.2968196680300066,0.9794287643073613,0.9797579797389504
10209.png,1,ischemic,150.8125,354,123.18949770069688,-1.3654398018201293,13.918183303422326,108.0,193.715826467664,0.9798549681480294,0.9804013974285088,0.9798907070157892,0.9803846046225884,0.3428489656394914,3.590532689239744,0.9898762073252932,0.990152174458258
10227.png,1,ischemic,10.0,27,7.754031209635412,-0.5489386715997941,10.9937197981393,59.0,120.861875,0.9984528137954028,0.9984418305082212,0.9984572155568952,0.9984272390450336,0.6949641087434784,5.016545703582873,0.99922610649412,0.9992206092948596
10236.png,1,ischemic,1219.5625,4649,1518.735739387781,0.2955787759378756,10.628132245626022,92.0,112.95719503051563,0.8605518791966343,0.8609015843836206,0.8613902039740858,0.862279162391299,1.2221029269431087,3.100052317685092,0.9276588677601126,0.9278468366177552
10238.png,1,ischemic,387.4375,1434,430.4869290626023,-0.1300972260088495,10.665213792225355,114.0,113.74678523387394,0.9507654167275428,0.950682551680312,0.9506717836960524,0.9505851143514926,0.9926312707200132,3.246537275983846,0.9750719403102128,0.9750293580350724
10242.png,1,ischemic,394.1875,1186,395.202514343912,-0.9658786344265744,12.518544667286704,77.0,156.71396058685238,0.9496894585402684,0.9494648118549652,0.9500872420754376,0.9500487809846376,0.6813349017673764,3.2329500116795336,0.9745200379879556,0.974404643237236
10248.png,1,ischemic,70.8125,235,73.71839894999077,-0.6778659066397381,15.688399715432324,100.0,246.125885631177,0.9896156706090404,0.9897753305701124,0.9902400122681828,0.990524625970501,0.7811260853692649,3.891010131626106,0.9947942569600018,0.9948744793104553
10262.png,1,ischemic,210.75,766,238.4665857096126,-0.3750139477464755,14.783375365687784,107.0,218.5481872028245,0.9710408399842864,0.9711113630632288,0.9722036105476224,0.9721681533695616,0.9630639317620144,3.68945454687204,0.9854139402778986,0.9854495947242452
10263.png,1,ischemic,104.1875,319,109.12619916294162,-0.8082309713783635,16.440835133411078,54.0,270.301059884004,0.9847687666562224,0.9850987064764196,0.9849027189682816,0.9852817173447314,0.7876811628957119,3.8545420268968416,0.9923551045008384,0.9925212838712828
10268.png,1,ischemic,179.1875,928,308.82139230265443,1.4191748215079008,16.338998573539424,100.0,266.96287438612336,0.9761946500540124,0.9766906898303837,0.9760709787848956,0.9763339885145572,1.7112172684724134,3.639091411810422,0.988025592778215,0.9882765752323572
10273.png,1,ischemic,366.8125,1189,358.0094654387646,-0.3180005996163979,23.960379730579845,90.0,574.0997968335814,0.9527694899990888,0.9534191847785718,0.9530304115062136,0.9534820426034712,0.8939577713582426,3.682121801713226,0.9760990308422284,0.9764317442480164
10280.png,1,ischemic,692.1875,2316,867.8057255767272,-0.974080056378297,19.27426336110577,103.0,371.4972281132642,0.9139246831223412,0.9141522627228374,0.9139050463302786,0.914181243191496,0.8700040799379741,3.413542714884779,0.9559939563383212,0.9561128515431058
10289.png,1,ischemic,192.6875,474,169.0986098220503,-1.3906208865173244,20.51095751502509,98.0,420.6993781831644,0.974107769523508,0.9738406671619612,0.9744737262955078,0.9741332426886286,0.4374273148581978,3.845275126602244,0.9869689212287674,0.9868334938066065
10290.png,1,ischemic,97.125,287,100.46135762072898,-1.019175499145794,11.79803191396675,83.0,139.19355704297791,0.9866007370904096,0.9868819081704118,0.9862956989807192,0.9867838311873832,0.7098285017590367,3.5374118095728053,0.9932777505620262,0.9934192652520456
10296.png,1,ischemic,69.375,213,73.88916953789642,-1.0455391884901055,11.964571785276398,105.0,143.15097800503204,0.9901173947699258,0.9904851777778352,0.990357492265394,0.99088146735877,0.7652070981525756,3.876371432813502,0.9950464097731796,0.995231196767781
10298.png,1,ischemic,293.9375,1425,485.1870088880678,0.8729835484943496,13.756315784529788,100.0,189.2362239637034,0.9620223199892962,0.9627907968100876,0.9616335175411712,0.962236554314162,1.5848133899825896,3.194696881314268,0.980827306582086,0.9812189722674284
10307.png,1,ischemic,224.9375,697,231.21809746157413,-0.9233611282590236,12.66923240805654,98.0,160.50944980935014,0.9704921821072472,0.9709089754638356,0.9706711700830034,0.9711076005627411,0.6839770603825513,3.2383116372021856,0.985135571016501,0.9853470683094936
10323.png,1,ischemic,1090.8125,8520,2305.5162984337694,4.070210859579476,13.087382498229635,90.0,171.27958065496736,0.864478310082216,0.8641128895121982,0.8657232050210238,0.8653892825984202,2.2557961980075576,3.233726507035032,0.9297726656051738,0.9295752742025316
10351.png,1,ischemic,820.5,3020,1043.962164065346,-0.4904876216907388,11.165401569825669,101.0,124.66619221546551,0.9130049696693412,0.913596488816476,0.913341502409001,0.9136910915579868,1.0301984891021347,3.1875162764245912,0.9555128046506542,0.9558222111396496
10354.png,1,ischemic,440.125,2523,764.9741723581261,1.410572754206827,18.92133673948642,57.0,358.0169840090386,0.942526900711638,0.9430564051073116,0.9431395401295254,0.9436283804390234,1.6929610569889506,3.515574022396311,0.9708380448715128,0.9711105627557912
10355.png,1,ischemic,93.6875,241,86.91067163329254,-1.2503212371929326,15.709347762650768,136.0,246.7836071279007,0.987319807170802,0.9872686932606758,0.9874343547679196,0.9872714834075152,0.5375199757155469,3.704973034353188,0.9936396634988682,0.9936139248885362
10356.png,1,ischemic,436.3125,1789,523.3278989732441,0.9665795869051292,13.648173652877,98.0,186.272644059086,0.94488818074321,0.9445740993958496,0.94511666108634,0.945074044928534,1.3869788554266498,3.140606757968225,0.9720535204806956,0.9718918260461734
10363.png,1,ischemic,146.25,370,129.5325731235198,-1.2749846883213314,20.004569438375466,116.0,400.1827984147856,0.9790487998944049,0.9798463608737408,0.9787140483831532,0.9794514368408552,0.5326437837247414,3.891666682520349,0.989468855502728,0.9898717793551725
10364.png,1,ischemic,670.3125,2625,777.911283401745,0.0205590720121287,11.315145672421735,81.0,128.03252158812438,0.91604326834187,0.915619925271216,0.9166847315290618,0.9166467612628676,1.0365529920507512,3.2059680701822773,0.9571013311331952,0.9568798619221822
10367.png,1,ischemic,630.0625,1886,591.262258725982,-0.9858748387945182,28.13487230226524,77.0,791.5710394647715,0.920931629299504,0.9212758507830764,0.9214741126133816,0.9222716504543136,0.5886447647118647,3.710131266306776,0.9596516849693292,0.959830890130406
10372.png,1,ischemic,77.5625,235,79.30397905370197,-0.6693727278425357,12.278802442554552,72.0,150.7689894232836,0.9889948107093276,0.9892452126180838,0.9893473376304248,0.9897812677784312,0.87553274162708,3.709517311156619,0.9944821639278502,0.994608039311781
10377.png,1,ischemic,103.875,599,172.61223703723903,1.9037289803991488,21.36114227791401,80.0,456.2983994172853,0.9863434063295116,0.985984826430586,0.9862701776209856,0.9860078788871868,1.747425915271734,3.9070397299338566,0.9931482199925996,0.9929676469831892
10391.png,1,ischemic,666.6875,3015,985.2662532756055,0.2102182081172463,23.62332775068431,77.0,558.0616140162514,0.9148988143737086,0.9152650053787856,0.9155848079333172,0.916106917278429,1.308161822211339,3.4983443741439326,0.9565031224564956,0.9566942323254072
10399.png,1,ischemic,87.4375,234,83.86668643597409,-1.1989604955701496,16.562595127814188,99.0,274.3195573678943,0.987779349796296,0.987927705263606,0.988394517760268,0.988440717409114,0.5960317860912396,4.087550592435205,0.9938708686545044,0.9939454807957002
10403.png,1,ischemic,754.375,2258,813.5404780187646,-0.9973541908303498,12.570089972738955,111.0,158.00716192275246,0.9016415787032822,0.9024394344374796,0.9023613784456196,0.9042818124671986,0.7508358845492104,3.3128149005975858,0.949547350053675,0.9499667299109172
10418.png,1,ischemic,558.0625,1661,567.0369772719853,-0.9424376283870516,26.76894339776816,123.0,716.5763306329155,0.9302158088148884,0.9302945883343824,0.9299131372391164,0.929972860109911,0.7935052029479782,3.5859237387903944,0.9644768741263502,0.9645176214121568
10436.png,1,ischemic,497.4375,1987,741.9979758016527,-0.2090046888781609,21.47832047242221,90.0,461.31825031607127,0.9362047542067722,0.9368570204184568,0.9372754847720398,0.938030438256332,1.2337417682389191,3.448226458022389,0.9675765737324084,0.9679134794548264
10438.png,1,ischemic,92.375,301,89.86856722458637,-0.3751063180178655,16.99670285916186,85.0,288.887908082641,0.9874083544989676,0.9873623811470804,0.987589370192738,0.987728867796242,0.8650377669730361,3.838498628296998,0.9936842154631376,0.9936610587074496
10444.png,1,ischemic,1651.1875,8300,2728.664307375268,0.8055224394266891,17.215038857803744,99.0,296.3575628756929,0.8130187393808858,0.8139802320676286,0.814702620226973,0.8156219540013261,1.5236377177458948,3.4713231778409104,0.901674202988328,0.9022060641775804
10446.png,1,ischemic,890.1875,5423,1565.6007320973474,2.044111456527977,17.064445711511695,88.0,291.1953074411299,0.8887577268000028,0.8887982803235865,0.8904936730376999,0.890785784567604,1.80739109865026,3.20381045688013,0.9427391025758788,0.9427601575073749
10447.png,1,ischemic,40.25,124,39.25318458418374,-0.8399761529028309,13.812870720965526,93.0,190.7953975541067,0.9941222512548852,0.994176536239756,0.9943377201231312,0.994400386833629,0.6942936016304503,4.245618898890944,0.9970567855052104,0.9970840003124278
10448.png,1,ischemic,150.5625,552,184.93578911003132,-0.4365245644129736,8.33246339725554,120.0,69.42994626660332,0.9796905348252704,0.980171227793542,0.9798279740741312,0.9803322427150746,1.010868355350764,3.276169332841018,0.989793138267128,0.9900359213322162
10453.png,1,ischemic,166.6875,696,195.07713818833307,0.9156239796844532,13.665453053195062,95.0,186.74460714907823,0.9775452010387043,0.9781475993525284,0.9779263881800512,0.9786844443965428,1.300177750632268,3.3982587901570374,0.9887088080508843,0.9890133911848488
10459.png,1,ischemic,303.8125,1326,442.8827749458653,0.2095949551017701,14.996830474057113,108.0,224.904924267608,0.9592092237791946,0.9600058121742068,0.9592947536783462,0.96011748311739,1.3102496819991925,3.4390810736319493,0.9793921155224584,0.979798644845577
10460.png,1,ischemic,56.5,176,57.11282693055913,-0.8641556025430832,13.149167565776915,95.0,172.90060767287963,0.9923557554673356,0.9923888280367548,0.9921689548007926,0.992044775029766,0.7413417423783893,3.902739365062404,0.9961705403396652,0.9961871344412736
10466.png,1,ischemic,606.6875,2626,796.3493045415121,0.1953163985369541,16.719517715248777,90.0,279.54227263051774,0.9244628717987884,0.9242553948383242,0.9243773547414292,0.9243519153375104,1.1783613859908124,3.2949642855003187,0.9614898326852336,0.9613817900865944
10477.png,1,ischemic,494.125,1945,543.5041254443245,0.7010731354638069,12.297586497947018,70.0,151.2306336744888,0.93554294619176,0.9364046479007672,0.936055065240586,0.936818366118666,1.184042052132973,3.1773260506344494,0.9672344292687994,0.9676796322937252
10479.png,1,ischemic,216.1875,939,297.82801638487604,0.3277597890861434,17.77722505543161,106.0,316.0297306714655,0.9717632435026808,0.9716649835042176,0.9720539024727332,0.9717105878074076,1.3313531038867557,3.5328120603366355,0.9857804852564964,0.9857305852680364
10485.png,1,ischemic,393.5,1239,456.6318265298642,-0.98132022294176,14.3690337341356,112.0,206.4691304527269,0.9482562845876068,0.9488905384649066,0.9472338081739468,0.9475650666318508,0.7874175148591425,3.444220101977026,0.9737843305961386,0.974109826720594
10486.png,1,ischemic,403.75,1313,459.89815448640366,-0.8850438346028433,16.008284067212283,77.0,256.26515877656266,0.9471505012812612,0.9475537603080562,0.947534736334008,0.9482148105402558,0.8239569420392261,3.449302184691346,0.97321642414374,0.973423417502759
10487.png,1,ischemic,302.0,804,294.0133925521081,-1.296192067165192,17.596161317082597,85.0,309.624893096794,0.9610772515712082,0.9608428385121136,0.9607643488431198,0.9609120911961392,0.5433514673628006,3.6035641992435448,0.980345419262256,0.9802257660774504
10489.png,1,ischemic,213.4375,878,248.779513010517,0.8962174377683354,9.991659544977166,107.0,99.83326046273332,0.9723738815414258,0.9722054499431672,0.9720191530409088,0.9718714296110674,1.3360292386390031,3.3335042808062063,0.9860901701990172,0.9860047164804278
10499.png,1,ischemic,129.3125,817,236.1508307073045,2.250802938049225,12.695853713129193,108.0,161.18470150517632,0.9823831248288992,0.9830704000285436,0.9820932647338472,0.9824847275011792,1.864020209544515,3.514054568043007,0.9911523884421222,0.9914990382104696
10507.png,1,ischemic,55.25,196,60.76748719504535,-0.1277232922120985,12.278907055412594,99.0,150.77155847546118,0.992228472452043,0.9917244767312626,0.9916325084929882,0.9914156155266236,1.0681242014791137,4.06441421399296,0.9961066478430594,0.9958535963888006
10513.png,1,ischemic,180.6875,697,235.05231299383124,0.0070550776868265,12.532358643845992,88.0,157.06001317798135,0.9755547173152168,0.9763575503029074,0.9757820975525756,0.9766470352412616,1.2134482024906323,3.431090929347236,0.9877016733819932,0.9881080043720528
10518.png,1,ischemic,839.0,7471,1932.2691647387016,5.8953202946707695,11.84892784305312,92.0,140.39709102987945,0.8942791392712316,0.8949496456042092,0.8944099039929617,0.8955726180498663,2.62508585596059,2.963284843290096,0.9456628646017864,0.94601692686919
10519.png,1,ischemic,39.6875,119,36.95557933181403,-0.5625947148262731,16.90870226505939,88.0,285.90421228842456,0.9941451548383924,0.9944630328258488,0.9941584962463322,0.9944921983035088,0.8277625784863093,4.295701814558696,0.9970682701817352,0.9972276646619102
10525.png,1,ischemic,16.1875,41,11.785683847363291,-0.0747346782633129,12.836312505545768,88.0,164.77091874003068,0.9974382066202416,0.99743528311203,0.9976147097389216,0.9975200053448844,0.835216231501493,4.742541705237716,0.9987182786751786,0.9987168112268344
10532.png,1,ischemic,171.625,460,148.74091358802391,-1.307561110791822,13.772923896218556,67.0,189.69343265102813,0.9776500661108964,0.9779787968413528,0.9772150761631742,0.9774229548617188,0.373043894553248,3.5996835460112275,0.9887618633133168,0.9889280743876216
10538.png,1,ischemic,370.875,1409,433.3413601019409,0.7392438628733848,18.37084573216383,57.0,337.487972914962,0.952785123151818,0.9536677541753644,0.95240792622544,0.9530848484575126,1.411736107058298,3.57306398062182,0.976107050341283,0.9765590399744593
10561.png,1,ischemic,244.5625,2194,562.9314976919927,6.1630092687296685,10.776765044421166,98.0,116.13866482265796,0.9680655270601144,0.9681935154062544,0.9684873483168708,0.9688381230623838,2.665111867688972,3.1698224272256805,0.9839031561918148,0.983968148241666
10567.png,1,ischemic,205.875,979,307.47497357508627,0.5530706968335592,22.99842491018046,76.0,528.9275483492091,0.9732379158935937,0.9735991760401804,0.9731174916632116,0.9734888320150894,1.3970066268514345,3.804227934682526,0.9865281815354916,0.986711247661914
10568.png,1,ischemic,25.6875,76,22.72036187541915,-0.7288626395168305,15.026450001762235,103.0,225.79419965546023,0.996273584076084,0.9963990096680816,0.9962888794108888,0.9962914740812772,0.6436767493148823,4.575757618294487,0.9981350497122828,0.9981978764746344
10575.png,1,ischemic,729.25,2714,941.9849720138852,-0.3668002279421221,25.538630478205924,111.0,652.2216467023485,0.9083536168888616,0.9091092079503574,0.909084674559718,0.9103010439840848,1.0881739797297352,3.553397085609982,0.953075641740475,0.9534718130358616
10586.png,1,ischemic,90.75,301,97.10786528392023,-0.1510983074479384,10.102458435588344,82.0,102.05966644279005,0.9874849824464912,0.9878037612694434,0.9875895816782708,0.987996249745494,1.096440519200668,3.468768002139866,0.9937227691682904,0.9938831447625964
10594.png,1,ischemic,188.25,543,190.22667399710272,-0.9991582911418804,16.297301432582923,111.0,265.6020339844694,0.9750044730405536,0.9748436377790028,0.9754386534656382,0.9751842135136196,0.6836753582703513,3.5110411406514865,0.9874231044774304,0.9873415880341312
10599.png,1,ischemic,450.0625,2054,735.2074935647419,0.4320524563218195,23.39373146154431,62.0,547.266671694848,0.9410807471619064,0.9414088564005731,0.94251886585071,0.942469882485015,1.488340756699347,3.636674770033834,0.970092934159604,0.9702618111901437
10600.png,1,ischemic,842.75,2530,920.1212216333236,-1.395854352342296,10.55012593761306,90.0,111.30515729949585,0.8945980047081564,0.8953592210036665,0.8952368101428222,0.8965843539360633,0.5871300166099466,2.7680040376633457,0.9458315793075692,0.9462336686737716
10618.png,1,ischemic,437.4375,1559,527.8592341654638,-0.1992440758657041,13.447122732005752,95.0,180.82510976962587,0.9428554469663264,0.94411619853947,0.9431654307414552,0.9444580286232068,1.0810799251809915,3.280199831608249,0.9710072361412684,0.9716561821530036
10622.png,1,ischemic,535.0625,2696,867.6299952132533,1.0618099622335997,21.569316655264043,99.0,465.2354209750508,0.936951028733222,0.9362609944195928,0.936717686261939,0.9364609347970854,1.588617265080403,3.601449995568769,0.967962182763152,0.9676054102026584
10635.png,1,ischemic,208.5,726,246.48174374586043,-0.7916547483193699,16.535743382730963,82.0,273.43080921953083,0.9719898761426188,0.9726724017027212,0.9724926488672128,0.9730851798824912,0.8709001403207897,3.6310794509338775,0.9858953984269327,0.9862414656179872
10637.png,1,ischemic,748.0,2288,767.2445014465727,-0.8118048474721484,12.805329723873852,101.0,163.97646933712718,0.9033715602958202,0.9026935374809458,0.9021516864223904,0.9032844505850168,0.7466638971097465,3.324446508428161,0.9504580190815304,0.9501003469036056
10642.png,1,ischemic,200.25,660,212.85308900741845,-0.5472138128590607,17.722323928894628,88.0,314.0807654406711,0.9733656730509732,0.973051970231416,0.9738392965549116,0.9730906673417508,0.8987726983134866,3.577561634994435,0.9865929090178576,0.9864338118892844
10645.png,1,ischemic,417.125,2541,717.0542060228083,2.3820233913827664,16.042339397702477,115.0,257.3566533510771,0.947377698679354,0.9470614782994322,0.9469111634006117,0.946818995860844,1.8615962246067623,3.471973721828374,0.9733332328563752,0.973170667129879
10648.png,1,ischemic,509.125,1297,395.4644223884116,-0.9411601364857836,25.70749201270017,98.0,660.8751455830431,0.934289762233349,0.9351590861340424,0.9353413934717356,0.9364548789162987,0.4605201880768519,3.6919387328496738,0.9665864446134852,0.9670359262276932
10650.png,1,ischemic,669.875,1913,624.2168968996274,-0.8948601824088231,29.300743606886243,81.0,858.533575916485,0.9162043121434488,0.9165189020389448,0.9165664360037714,0.9175362704374443,0.6345373633827311,3.742359195518067,0.9571854723638364,0.9573496546609838
10657.png,1,ischemic,863.75,3897,1213.9380389871635,0.2965735565801659,9.20018560988385,58.0,84.64341525631386,0.8932128711644985,0.8930203609272175,0.8937884086196671,0.8938971734929364,1.2772112688517503,3.2081929042096804,0.945099197175509,0.9449970335215038
10671.png,1,ischemic,113.3125,309,97.8038334818733,-1.0549131154416878,9.460264012779827,85.0,89.49659519149708,0.9842445209392628,0.9848412159265296,0.9846069295195028,0.9853009121572094,0.5724044841958951,3.646394941991312,0.9920909500876548,0.9923916276184146
10682.png,1,ischemic,116.4375,613,182.5325206470069,1.4311414928536577,21.22350188480297,100.0,450.4370322542353,0.9844536528545969,0.9841068543876592,0.9847000350832716,0.9842734585477504,1.633855904208678,3.923117345743868,0.9921963597607216,0.9920215361420816
10690.png,1,ischemic,25.0625,64,14.9476952654916,0.785941645354995,12.403611993593694,61.0,153.84959048762136,0.9957347096372894,0.996076297688396,0.9958893016697632,0.9962301016978188,0.7264000572040133,4.38010951666892,0.9978650640162856,0.998036208741268
10694.png,1,ischemic,122.0625,357,103.02334004365224,-0.5231971128038082,18.330763672559733,90.0,336.0168968192356,0.9830665806448428,0.9838182597440712,0.9834212961715926,0.9842467861199614,0.6964495732377872,3.781859875998036,0.9914970997124234,0.9918760925136642
10697.png,1,ischemic,1666.0,11954,3403.5067026524275,3.0921121255234043,15.470776761096516,65.0,239.344933591684,0.7977044038053669,0.7986058846186554,0.7986348528639379,0.7998565133911851,2.1015599025778493,2.868334084856796,0.8931415248295407,0.8936446500072112
10702.png,1,ischemic,417.9375,1121,363.5038632446016,-1.1115832570777435,12.04819721681261,101.0,145.15905617521113,0.9470084518997504,0.9461707587663468,0.9476758176297246,0.9465645316775952,0.5455138400031936,3.3465528757331704,0.9731435223398848,0.972712828087744
10705.png,1,ischemic,22.4375,75,22.70178613567664,0.3734421981362907,11.247273446697744,98.0,126.50115998479218,0.9967869181964124,0.9967034085333042,0.99675463445166,0.9967486015446926,1.1442185722990332,4.433575816740206,0.9983921644026028,0.9983503374727088
10713.png,1,ischemic,530.375,1887,644.9394230274654,-0.6449279159196966,29.692839481495525,74.0,881.6647164738595,0.9333700708634508,0.9334668059318006,0.9340389062454788,0.9340323936001574,0.9406668336056148,3.763546778499309,0.966110697625558,0.9661606484952177
